player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sebastiano Luperto,it ITA,DF,Crotone,23,1996,23.0,22.0,1879.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.01,20.9,1.0,0.0,20.0,0.05,0.0,0.0,0.06,-0.3,-0.3,836.0,1024.0,81.6,15124.0,6124.0,328.0,350.0,93.7,446.0,505.0,88.3,56.0,139.0,40.3,6.0,49.0,0.0,0.0,50.0,965.0,57.0,43.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,13.0,11.0,0.53,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,28.0,8.0,2.0,16.0,27.0,59.3,11.0,17.0,7.0,10.0,27.0,74.0,1.0,1200.0,178.0,667.0,496.0,45.0,11.0,1200.0,5.0,5.0,100.0,757.0,11.0,2.0,1.0,28.0,19.0,0.0,0.0,0.0,0.0,113.0,26.0,22.0,54.2
Lyanco,br BRA,DF,Torino,23,1997,23.0,21.0,1959.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.05,21.8,3.0,0.0,25.0,0.14,0.0,0.0,0.08,-1.0,-1.0,1079.0,1263.0,85.4,22354.0,8180.0,325.0,358.0,90.8,569.0,621.0,91.6,175.0,261.0,67.0,6.0,61.0,4.0,0.0,50.0,1199.0,61.0,59.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,17.0,0.78,16.0,0.0,0.0,1.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,13.0,6.0,2.0,8.0,14.0,57.1,6.0,36.0,26.0,10.0,46.0,76.0,0.0,1482.0,226.0,797.0,652.0,56.0,15.0,1482.0,18.0,20.0,90.0,929.0,9.0,4.0,0.0,24.0,13.0,0.0,0.0,1.0,0.0,178.0,36.0,24.0,60.0
Charalambos Lykogiannis,gr GRE,DF,Cagliari,26,1993,31.0,29.0,2418.0,4.0,2.0,0.0,0.0,10.0,2.0,0.15,0.07,0.22,0.15,0.22,2.1,2.1,0.08,0.08,26.9,7.0,9.0,25.0,0.26,0.14,0.57,0.08,1.9,1.9,809.0,1201.0,67.4,13966.0,6444.0,394.0,454.0,86.8,333.0,480.0,69.4,69.0,180.0,38.3,14.0,66.0,18.0,10.0,62.0,918.0,279.0,43.0,0.0,7.0,118.0,27.0,5.0,20.0,0.0,209.0,4.0,46.0,33.0,1.23,21.0,9.0,0.0,3.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,22.0,9.0,3.0,22.0,38.0,57.9,16.0,34.0,13.0,21.0,32.0,94.0,0.0,1469.0,128.0,492.0,628.0,368.0,26.0,1469.0,13.0,24.0,54.2,772.0,34.0,9.0,2.0,29.0,24.0,2.0,0.0,1.0,0.0,121.0,57.0,33.0,63.3
Lisandro Magallán,ar ARG,DF,Crotone,26,1993,28.0,25.0,2181.0,1.0,2.0,0.0,0.0,10.0,0.0,0.04,0.08,0.12,0.04,0.12,1.2,1.2,0.05,0.05,24.2,2.0,0.0,25.0,0.08,0.13,0.5,0.15,-0.2,-0.2,903.0,1109.0,81.4,16686.0,7380.0,350.0,411.0,85.2,456.0,522.0,87.4,86.0,137.0,62.8,9.0,70.0,5.0,0.0,59.0,1033.0,74.0,35.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,39.0,2.0,18.0,22.0,0.91,15.0,1.0,0.0,2.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,54.0,31.0,28.0,24.0,2.0,17.0,42.0,40.5,25.0,29.0,15.0,14.0,44.0,78.0,1.0,1353.0,135.0,698.0,594.0,70.0,12.0,1353.0,7.0,9.0,77.8,774.0,17.0,5.0,0.0,65.0,13.0,0.0,0.0,1.0,0.0,141.0,43.0,26.0,62.3
Christian Maggio,it ITA,DF,Benevento,38,1982,8.0,2.0,297.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.1,-0.1,106.0,141.0,75.2,1584.0,861.0,64.0,73.0,87.7,36.0,45.0,80.0,5.0,13.0,38.5,0.0,4.0,0.0,0.0,4.0,112.0,29.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,7.0,0.0,3.0,9.0,33.3,6.0,4.0,1.0,3.0,2.0,6.0,0.0,164.0,4.0,62.0,74.0,29.0,4.0,164.0,3.0,6.0,50.0,100.0,1.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,27.3
Giulio Maggiore,it ITA,MF,Spezia,22,1998,33.0,26.0,2214.0,3.0,1.0,0.0,0.0,3.0,0.0,0.12,0.04,0.16,0.12,0.16,4.7,4.7,0.19,0.19,24.6,14.0,0.0,36.8,0.57,0.08,0.21,0.13,-1.7,-1.7,565.0,817.0,69.2,8648.0,2457.0,297.0,375.0,79.2,198.0,276.0,71.7,40.0,86.0,46.5,13.0,58.0,13.0,0.0,51.0,795.0,17.0,4.0,5.0,5.0,19.0,0.0,0.0,0.0,0.0,13.0,5.0,22.0,35.0,1.42,25.0,0.0,1.0,4.0,3.0,4.0,0.16,3.0,0.0,0.0,1.0,0.0,0.0,61.0,36.0,26.0,28.0,7.0,21.0,53.0,39.6,32.0,33.0,6.0,27.0,19.0,25.0,1.0,1105.0,31.0,190.0,577.0,356.0,73.0,1105.0,18.0,40.0,45.0,711.0,55.0,14.0,0.0,58.0,41.0,4.0,0.0,0.0,0.0,132.0,31.0,33.0,48.4
Francesco Magnanelli,it ITA,MF,Sassuolo,35,1984,10.0,7.0,440.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,361.0,421.0,85.7,6066.0,1587.0,169.0,184.0,91.8,145.0,166.0,87.3,34.0,47.0,72.3,4.0,39.0,1.0,0.0,22.0,410.0,10.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,1.64,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,5.0,0.0,3.0,10.0,30.0,7.0,6.0,2.0,4.0,13.0,10.0,0.0,466.0,26.0,111.0,310.0,45.0,0.0,466.0,1.0,1.0,100.0,336.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,50.0,3.0,13.0,18.8
Giangiacomo Magnani,it ITA,DF,Hellas Verona,24,1995,25.0,15.0,1510.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06,0.06,16.8,2.0,0.0,15.4,0.12,0.0,0.0,0.08,-1.0,-1.0,459.0,611.0,75.1,9116.0,2831.0,135.0,168.0,80.4,253.0,304.0,83.2,63.0,106.0,59.4,1.0,29.0,3.0,1.0,24.0,584.0,24.0,22.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,6.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,14.0,9.0,3.0,9.0,16.0,56.3,7.0,25.0,16.0,9.0,44.0,105.0,1.0,844.0,117.0,451.0,361.0,38.0,11.0,844.0,2.0,2.0,100.0,360.0,16.0,1.0,0.0,44.0,29.0,0.0,0.0,0.0,1.0,82.0,76.0,40.0,65.5
Jean-Victor Makengo,fr FRA,MF,Udinese,22,1998,17.0,5.0,522.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.1,-0.1,153.0,195.0,78.5,2396.0,592.0,89.0,99.0,89.9,51.0,58.0,87.9,10.0,17.0,58.8,2.0,21.0,3.0,0.0,16.0,192.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,1.04,6.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,3.0,0.0,3.0,13.0,23.1,10.0,7.0,1.0,6.0,5.0,7.0,0.0,262.0,10.0,55.0,142.0,69.0,7.0,262.0,6.0,10.0,60.0,175.0,14.0,11.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,27.0,6.0,0.0,100.0
Nikola Maksimović,rs SRB,DF,Napoli,28,1991,17.0,12.0,1207.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.04,0.04,13.4,1.0,0.0,20.0,0.07,0.0,0.0,0.12,-0.6,-0.6,886.0,963.0,92.0,17592.0,6229.0,277.0,298.0,93.0,505.0,528.0,95.6,101.0,125.0,80.8,3.0,33.0,0.0,0.0,34.0,925.0,38.0,25.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,0.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,11.0,6.0,1.0,9.0,18.0,50.0,9.0,15.0,6.0,9.0,21.0,49.0,3.0,1095.0,151.0,579.0,501.0,22.0,11.0,1095.0,3.0,3.0,100.0,789.0,5.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,71.0,35.0,11.0,76.1
Kévin Malcuit,ma MAR,DF,Fiorentina,29,1991,5.0,2.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.1,-0.1,69.0,97.0,71.1,1003.0,249.0,44.0,48.0,91.7,17.0,29.0,58.6,4.0,9.0,44.4,1.0,3.0,1.0,1.0,6.0,81.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,5.0,2.17,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,3.0,6.0,0.0,128.0,5.0,28.0,53.0,49.0,4.0,128.0,4.0,8.0,50.0,74.0,3.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,66.7
Kévin Malcuit,ma MAR,MF,Napoli,29,1991,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,280.0,21.0,11.0,12.0,91.7,8.0,9.0,88.9,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,32.0,0.0,5.0,22.0,5.0,0.0,32.0,1.0,2.0,50.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0
"Daniel Maldini,it ITA,""MF,DF"",Milan,18,2001,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.24,0.24,0.3,1.0,0.0,100.0,3.1,0.0,0.0,0.08,-0.1,-0.1,13.0,15.0,86.7,218.0,97.0,8.0,8.0,100.0,3.0,5.0,60.0,2.0,2.0,100.0,0.0,2.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,5.0,11.0,2.0,19.0,2.0,2.0,100.0,13.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0"
"Ruslan Malinovskyi,ua UKR,""MF,FW"",Atalanta,27,1993,36.0,22.0,1876.0,8.0,12.0,1.0,1.0,3.0,0.0,0.38,0.58,0.96,0.34,0.91,5.6,4.9,0.27,0.23,20.8,20.0,12.0,30.3,0.96,0.11,0.35,0.07,2.4,2.1,840.0,1128.0,74.5,15502.0,5075.0,371.0,440.0,84.3,330.0,425.0,77.6,111.0,190.0,58.4,78.0,89.0,58.0,7.0,133.0,1010.0,112.0,20.0,8.0,23.0,122.0,85.0,40.0,44.0,0.0,6.0,6.0,25.0,133.0,6.38,91.0,24.0,7.0,4.0,7.0,19.0,0.91,17.0,2.0,0.0,0.0,0.0,0.0,19.0,8.0,2.0,13.0,4.0,8.0,23.0,34.8,15.0,16.0,1.0,15.0,2.0,4.0,0.0,1377.0,6.0,84.0,550.0,765.0,67.0,1376.0,51.0,88.0,58.0,1077.0,64.0,47.0,0.0,46.0,53.0,1.0,0.0,0.0,0.0,121.0,29.0,31.0,48.3"
"Dennis Man,ro ROU,""FW,MF"",Parma,21,1998,14.0,8.0,699.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.13,0.39,0.26,0.39,2.5,2.5,0.33,0.33,7.8,6.0,0.0,31.6,0.77,0.11,0.33,0.13,-0.5,-0.5,220.0,262.0,84.0,3261.0,807.0,120.0,141.0,85.1,72.0,82.0,87.8,15.0,19.0,78.9,5.0,21.0,12.0,3.0,22.0,260.0,2.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,2.58,14.0,0.0,4.0,0.0,2.0,4.0,0.52,3.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,6.0,4.0,2.0,6.0,21.0,28.6,15.0,5.0,0.0,5.0,2.0,6.0,0.0,344.0,5.0,49.0,159.0,144.0,29.0,344.0,13.0,18.0,72.2,259.0,20.0,10.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,31.0,6.0,7.0,46.2"
Gianluca Mancini,it ITA,DF,Roma,24,1996,33.0,33.0,2852.0,4.0,2.0,0.0,0.0,10.0,0.0,0.13,0.06,0.19,0.13,0.19,2.8,2.8,0.09,0.09,31.7,11.0,0.0,39.3,0.35,0.14,0.36,0.1,1.2,1.2,1760.0,2006.0,87.7,33116.0,10175.0,666.0,716.0,93.0,887.0,957.0,92.7,191.0,288.0,66.3,8.0,137.0,14.0,2.0,106.0,1927.0,78.0,61.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,17.0,1.0,16.0,30.0,0.95,24.0,0.0,0.0,3.0,0.0,5.0,0.16,4.0,0.0,0.0,0.0,0.0,1.0,53.0,29.0,29.0,22.0,2.0,19.0,34.0,55.9,15.0,41.0,19.0,22.0,72.0,79.0,3.0,2319.0,183.0,870.0,1277.0,190.0,34.0,2319.0,15.0,20.0,75.0,1658.0,12.0,8.0,0.0,67.0,26.0,0.0,0.0,1.0,0.0,185.0,60.0,34.0,63.8
Rolando Mandragora,it ITA,MF,Udinese,23,1997,10.0,3.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23,0.23,4.4,4.0,1.0,44.4,0.9,0.0,0.0,0.11,-1.0,-1.0,127.0,164.0,77.4,1981.0,504.0,71.0,79.0,89.9,48.0,59.0,81.4,7.0,14.0,50.0,4.0,12.0,4.0,1.0,15.0,161.0,3.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,0.0,6.0,7.0,1.58,7.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,4.0,1.0,3.0,10.0,30.0,7.0,10.0,3.0,7.0,6.0,5.0,0.0,213.0,7.0,42.0,110.0,63.0,6.0,213.0,2.0,4.0,50.0,139.0,5.0,5.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,14.0,6.0,2.0,75.0
Rolando Mandragora,it ITA,MF,Torino,23,1997,17.0,17.0,1525.0,3.0,1.0,0.0,0.0,5.0,1.0,0.18,0.06,0.24,0.18,0.24,2.8,2.8,0.17,0.17,16.9,8.0,1.0,29.6,0.47,0.11,0.38,0.11,0.2,0.2,590.0,736.0,80.2,9313.0,2478.0,300.0,335.0,89.6,216.0,261.0,82.8,48.0,90.0,53.3,16.0,56.0,8.0,3.0,42.0,650.0,84.0,52.0,1.0,4.0,36.0,22.0,9.0,9.0,0.0,0.0,2.0,9.0,43.0,2.54,32.0,5.0,0.0,3.0,3.0,5.0,0.3,2.0,1.0,0.0,2.0,0.0,0.0,19.0,4.0,4.0,9.0,6.0,7.0,30.0,23.3,23.0,19.0,6.0,13.0,20.0,19.0,0.0,887.0,28.0,180.0,506.0,213.0,22.0,887.0,11.0,17.0,64.7,487.0,20.0,6.0,1.0,32.0,30.0,1.0,0.0,0.0,0.0,85.0,9.0,8.0,52.9
"Mario Mandžukić,hr CRO,""FW,MF"",Milan,34,1986,10.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42,0.42,2.4,3.0,0.0,60.0,1.27,0.0,0.0,0.2,-1.0,-1.0,35.0,50.0,70.0,451.0,161.0,22.0,33.0,66.7,8.0,9.0,88.9,2.0,3.0,66.7,2.0,2.0,0.0,0.0,4.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.7,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,4.0,1.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2.0,3.0,0.0,71.0,4.0,10.0,35.0,28.0,8.0,71.0,0.0,0.0,0.0,47.0,1.0,1.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,7.0,9.0,13.0,40.9"
Niccolò Manfredini,it ITA,GK,Benevento,32,1988,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,87.1,653.0,361.0,5.0,5.0,100.0,15.0,15.0,100.0,7.0,11.0,63.6,0.0,0.0,0.0,0.0,0.0,22.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,35.0,33.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Kostas Manolas,gr GRE,DF,Napoli,29,1991,30.0,27.0,2298.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.03,0.03,25.5,3.0,0.0,37.5,0.12,0.0,0.0,0.11,-0.9,-0.9,1442.0,1555.0,92.7,28283.0,9383.0,470.0,505.0,93.1,792.0,813.0,97.4,167.0,211.0,79.1,5.0,47.0,5.0,0.0,63.0,1482.0,71.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,23.0,0.9,14.0,0.0,1.0,2.0,2.0,2.0,0.08,0.0,0.0,0.0,1.0,1.0,0.0,31.0,18.0,24.0,7.0,0.0,17.0,24.0,70.8,7.0,22.0,13.0,9.0,23.0,82.0,2.0,1733.0,200.0,835.0,878.0,24.0,10.0,1733.0,2.0,3.0,66.7,1271.0,1.0,1.0,0.0,21.0,12.0,0.0,1.0,1.0,0.0,93.0,41.0,37.0,52.6
Juan Manuel Ramos,uy URU,DF,Spezia,23,1996,6.0,2.0,294.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,126.0,166.0,75.9,2042.0,715.0,58.0,65.0,89.2,54.0,66.0,81.8,11.0,20.0,55.0,4.0,5.0,3.0,1.0,5.0,127.0,38.0,2.0,0.0,1.0,12.0,7.0,0.0,7.0,0.0,29.0,1.0,8.0,5.0,1.53,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,4.0,7.0,57.1,3.0,1.0,0.0,1.0,2.0,6.0,0.0,190.0,8.0,53.0,74.0,65.0,2.0,190.0,1.0,2.0,50.0,112.0,9.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0,100.0
Federico Marchetti,it ITA,GK,Genoa,37,1983,4.0,4.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,137.0,83.2,2393.0,1560.0,48.0,48.0,100.0,45.0,46.0,97.8,21.0,43.0,48.8,0.0,0.0,0.0,0.0,0.0,98.0,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,143.0,129.0,142.0,1.0,0.0,0.0,143.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Riccardo Marchizza,it ITA,DF,Spezia,22,1998,24.0,17.0,1561.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,0.4,0.4,0.02,0.02,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.4,-0.4,761.0,969.0,78.5,14119.0,3434.0,317.0,340.0,93.2,336.0,398.0,84.4,91.0,174.0,52.3,15.0,35.0,11.0,8.0,25.0,784.0,184.0,24.0,1.0,2.0,71.0,21.0,0.0,16.0,0.0,139.0,1.0,34.0,29.0,1.67,17.0,11.0,0.0,0.0,0.0,3.0,0.17,2.0,1.0,0.0,0.0,0.0,0.0,20.0,11.0,12.0,5.0,3.0,12.0,21.0,57.1,9.0,13.0,4.0,9.0,11.0,27.0,0.0,1082.0,44.0,380.0,434.0,277.0,26.0,1082.0,6.0,18.0,33.3,668.0,23.0,8.0,0.0,17.0,14.0,3.0,0.0,1.0,0.0,82.0,22.0,18.0,55.0
Gian Marco Ferrari,it ITA,DF,Sassuolo,28,1992,34.0,33.0,3014.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.12,0.12,0.0,0.12,2.0,2.0,0.06,0.06,33.5,5.0,0.0,20.0,0.15,0.0,0.0,0.08,-2.0,-2.0,2495.0,2732.0,91.3,43350.0,16996.0,1011.0,1074.0,94.1,1268.0,1335.0,95.0,168.0,240.0,70.0,15.0,229.0,11.0,0.0,141.0,2623.0,100.0,68.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0,16.0,36.0,1.07,28.0,1.0,0.0,4.0,2.0,6.0,0.18,5.0,0.0,0.0,0.0,1.0,0.0,32.0,20.0,15.0,14.0,3.0,10.0,23.0,43.5,13.0,46.0,37.0,9.0,50.0,100.0,1.0,3039.0,369.0,1279.0,1641.0,131.0,36.0,3039.0,6.0,12.0,50.0,2321.0,17.0,7.0,0.0,41.0,36.0,0.0,1.0,0.0,0.0,172.0,69.0,52.0,57.0
Răzvan Marin,ro ROU,MF,Cagliari,24,1996,37.0,35.0,2965.0,3.0,6.0,0.0,0.0,6.0,0.0,0.09,0.18,0.27,0.09,0.27,1.4,1.4,0.04,0.04,32.9,10.0,1.0,37.0,0.3,0.11,0.3,0.05,1.6,1.6,1389.0,1698.0,81.8,24363.0,7326.0,631.0,696.0,90.7,548.0,617.0,88.8,163.0,297.0,54.9,69.0,142.0,30.0,5.0,112.0,1451.0,239.0,103.0,1.0,8.0,161.0,119.0,36.0,65.0,0.0,9.0,8.0,22.0,112.0,3.4,60.0,42.0,4.0,1.0,1.0,9.0,0.27,5.0,3.0,1.0,0.0,0.0,0.0,54.0,33.0,26.0,22.0,6.0,27.0,53.0,50.9,26.0,29.0,10.0,19.0,29.0,15.0,0.0,1972.0,45.0,384.0,1083.0,538.0,34.0,1972.0,34.0,73.0,46.6,1272.0,49.0,25.0,0.0,49.0,23.0,2.0,0.0,0.0,0.0,186.0,10.0,18.0,35.7
